"date","city","property_type","benchmark_price","source","created_at"
"2016-09-01","Edmonton","House","393900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2016-09-01","Edmonton","Town House","239300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2016-09-01","Ottawa","All","341300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2016-09-01","Ottawa","Apartment","257300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2016-09-01","Ottawa","House","359500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2016-09-01","Ottawa","Town House","227500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2016-09-01","Toronto","All","710500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2016-09-01","Toronto","Apartment","363800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2016-09-01","Toronto","House","862600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2016-09-01","Toronto","Town House","457000","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2016-09-01","Vancouver","All","1008900","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2016-09-01","Vancouver","Apartment","501100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2016-09-01","Vancouver","House","1708900","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2016-09-01","Vancouver","Town House","681400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2016-09-01","Victoria","All","542400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2016-09-01","Victoria","Apartment","315800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2016-09-01","Victoria","House","682500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2016-09-01","Victoria","Town House","454200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2016-09-01","Winnipeg","All","260200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2016-09-01","Winnipeg","Apartment","195100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2016-09-01","Winnipeg","House","268300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2016-09-01","Winnipeg","Town House","232900","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2016-10-01","Calgary","All","414200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2016-10-01","Calgary","Apartment","253600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2016-10-01","Calgary","House","463200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2016-10-01","Calgary","Town House","318400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2016-10-01","Edmonton","All","347500","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2016-10-01","Edmonton","Apartment","206000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2016-10-01","Edmonton","House","391400","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2016-10-01","Edmonton","Town House","239900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2016-10-01","Ottawa","All","339000","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2016-10-01","Ottawa","Apartment","270700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2016-10-01","Ottawa","House","354900","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2016-10-01","Ottawa","Town House","229500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2016-10-01","Toronto","All","718100","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2016-10-01","Toronto","Apartment","367400","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2016-10-01","Toronto","House","873000","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2016-10-01","Toronto","Town House","459800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2016-10-01","Vancouver","All","980700","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2016-10-01","Vancouver","Apartment","495400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2016-10-01","Vancouver","House","1653700","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2016-10-01","Vancouver","Town House","674500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2016-10-01","Victoria","All","549300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2016-10-01","Victoria","Apartment","317500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2016-10-01","Victoria","House","693900","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2016-10-01","Victoria","Town House","457000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2016-10-01","Winnipeg","All","259400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2016-10-01","Winnipeg","Apartment","197100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2016-10-01","Winnipeg","House","267000","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2016-10-01","Winnipeg","Town House","233800","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2016-11-01","Calgary","All","412600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2016-11-01","Calgary","Apartment","253800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2016-11-01","Calgary","House","461200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2016-11-01","Calgary","Town House","317600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2016-11-01","Edmonton","All","345300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2016-11-01","Edmonton","Apartment","205200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2016-11-01","Edmonton","House","388600","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2016-11-01","Edmonton","Town House","239300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2016-11-01","Ottawa","All","342800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2016-11-01","Ottawa","Apartment","265200","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2016-11-01","Ottawa","House","360400","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2016-11-01","Ottawa","Town House","224500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2016-11-01","Toronto","All","723800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2016-11-01","Toronto","Apartment","373300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2016-11-01","Toronto","House","879000","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2016-11-01","Toronto","Town House","467800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2016-11-01","Vancouver","All","968800","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2016-11-01","Vancouver","Apartment","498600","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2016-11-01","Vancouver","House","1624000","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2016-11-01","Vancouver","Town House","679300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2016-11-01","Victoria","All","550600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2016-11-01","Victoria","Apartment","322600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2016-11-01","Victoria","House","694000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2016-11-01","Victoria","Town House","456800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2016-11-01","Winnipeg","All","261000","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2016-11-01","Winnipeg","Apartment","194100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2016-11-01","Winnipeg","House","269100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2016-11-01","Winnipeg","Town House","236900","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2016-12-01","Calgary","All","411700","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2016-12-01","Calgary","Apartment","248000","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2016-12-01","Calgary","House","461200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2016-12-01","Calgary","Town House","316300","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2016-12-01","Edmonton","All","342300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2016-12-01","Edmonton","Apartment","202800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2016-12-01","Edmonton","House","385600","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2016-12-01","Edmonton","Town House","233700","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2016-12-01","Ottawa","All","346500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2016-12-01","Ottawa","Apartment","270900","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2016-12-01","Ottawa","House","364500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2016-12-01","Ottawa","Town House","219200","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2016-12-01","Toronto","All","729000","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2016-12-01","Toronto","Apartment","377100","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2016-12-01","Toronto","House","885600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2016-12-01","Toronto","Town House","467500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2016-12-01","Vancouver","All","958400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2016-12-01","Vancouver","Apartment","502700","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2016-12-01","Vancouver","House","1597000","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2016-12-01","Vancouver","Town House","678400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2016-12-01","Victoria","All","553600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2016-12-01","Victoria","Apartment","324900","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2016-12-01","Victoria","House","698700","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2016-12-01","Victoria","Town House","458000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2016-12-01","Winnipeg","All","255400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2016-12-01","Winnipeg","Apartment","195200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2016-12-01","Winnipeg","House","262100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2016-12-01","Winnipeg","Town House","244400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-01-01","Calgary","All","412100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-01-01","Calgary","Apartment","247800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-01-01","Calgary","House","461700","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-01-01","Calgary","Town House","316200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-01-01","Edmonton","All","344200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-01-01","Edmonton","Apartment","204500","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-01-01","Edmonton","House","387400","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-01-01","Edmonton","Town House","236800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-01-01","Ottawa","All","346200","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-01-01","Ottawa","Apartment","260500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-01-01","Ottawa","House","365800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-01-01","Ottawa","Town House","215100","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-01-01","Toronto","All","752400","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-01-01","Toronto","Apartment","386200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-01-01","Toronto","House","915300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-01-01","Toronto","Town House","484900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-01-01","Vancouver","All","962400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-01-01","Vancouver","Apartment","516000","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-01-01","Vancouver","House","1590800","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-01-01","Vancouver","Town House","691400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-01-01","Victoria","All","557400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-01-01","Victoria","Apartment","331000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-01-01","Victoria","House","701700","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-01-01","Victoria","Town House","467200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-01-01","Winnipeg","All","259500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-01-01","Winnipeg","Apartment","196700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-01-01","Winnipeg","House","266400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-01-01","Winnipeg","Town House","250100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-02-01","Calgary","All","414900","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-02-01","Calgary","Apartment","248100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-02-01","Calgary","House","465600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-02-01","Calgary","Town House","314400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-02-01","Edmonton","All","345900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-02-01","Edmonton","Apartment","203600","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-02-01","Edmonton","House","390000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-02-01","Edmonton","Town House","234900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-02-01","Ottawa","All","343000","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-02-01","Ottawa","Apartment","261000","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-02-01","Ottawa","House","361800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-02-01","Ottawa","Town House","217300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-02-01","Toronto","All","796700","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-02-01","Toronto","Apartment","401800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-02-01","Toronto","House","973000","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-02-01","Toronto","Town House","509300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-02-01","Vancouver","All","978900","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-02-01","Vancouver","Apartment","529300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-02-01","Vancouver","House","1619300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-02-01","Vancouver","Town House","703100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-02-01","Victoria","All","572200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-02-01","Victoria","Apartment","338800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-02-01","Victoria","House","723500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-02-01","Victoria","Town House","472800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-02-01","Winnipeg","All","264500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-02-01","Winnipeg","Apartment","200600","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-02-01","Winnipeg","House","272000","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-02-01","Winnipeg","Town House","243500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-03-01","Calgary","All","418200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-03-01","Calgary","Apartment","253400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-03-01","Calgary","House","468900","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-03-01","Calgary","Town House","313800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-03-01","Edmonton","All","348200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-03-01","Edmonton","Apartment","204400","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-03-01","Edmonton","House","392700","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-03-01","Edmonton","Town House","235000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-03-01","Ottawa","All","350800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-03-01","Ottawa","Apartment","259100","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-03-01","Ottawa","House","371000","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-03-01","Ottawa","Town House","225700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-03-01","Toronto","All","841100","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-03-01","Toronto","Apartment","428400","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-03-01","Toronto","House","1026600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-03-01","Toronto","Town House","534800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-03-01","Vancouver","All","995500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-03-01","Vancouver","Apartment","544600","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-03-01","Vancouver","House","1646400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-03-01","Vancouver","Town House","716500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-03-01","Victoria","All","584500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-03-01","Victoria","Apartment","349000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-03-01","Victoria","House","737400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-03-01","Victoria","Town House","486200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-03-01","Winnipeg","All","268400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-03-01","Winnipeg","Apartment","199800","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-03-01","Winnipeg","House","276700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-03-01","Winnipeg","Town House","243200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-04-01","Calgary","All","420800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-04-01","Calgary","Apartment","252500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-04-01","Calgary","House","471400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-04-01","Calgary","Town House","319800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-04-01","Edmonton","All","351500","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-04-01","Edmonton","Apartment","206600","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-04-01","Edmonton","House","395900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-04-01","Edmonton","Town House","240000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-04-01","Ottawa","All","354900","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-04-01","Ottawa","Apartment","268600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-04-01","Ottawa","House","374400","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-04-01","Ottawa","Town House","229600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-04-01","Toronto","All","854800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-04-01","Toronto","Apartment","451300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-04-01","Toronto","House","1036500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-04-01","Toronto","Town House","558800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-04-01","Vancouver","All","1017500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-04-01","Vancouver","Apartment","562200","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-04-01","Vancouver","House","1683000","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-04-01","Vancouver","Town House","732500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-04-01","Victoria","All","593100","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-04-01","Victoria","Apartment","357600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-04-01","Victoria","House","746800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-04-01","Victoria","Town House","499100","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-04-01","Winnipeg","All","269700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-04-01","Winnipeg","Apartment","199100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-04-01","Winnipeg","House","278000","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-04-01","Winnipeg","Town House","246100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-05-01","Calgary","All","424700","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-05-01","Calgary","Apartment","253200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-05-01","Calgary","House","475800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-05-01","Calgary","Town House","322100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-05-01","Edmonton","All","353700","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-05-01","Edmonton","Apartment","205300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-05-01","Edmonton","House","398300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-05-01","Edmonton","Town House","242800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-05-01","Ottawa","All","359800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-05-01","Ottawa","Apartment","271500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-05-01","Ottawa","House","380600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-05-01","Ottawa","Town House","227900","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-05-01","Toronto","All","838700","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-05-01","Toronto","Apartment","455100","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-05-01","Toronto","House","1013500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-05-01","Toronto","Town House","557500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-05-01","Vancouver","All","1036100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-05-01","Vancouver","Apartment","577600","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-05-01","Vancouver","House","1715200","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-05-01","Vancouver","Town House","747600","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-05-01","Victoria","All","600800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-05-01","Victoria","Apartment","362700","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-05-01","Victoria","House","756000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-05-01","Victoria","Town House","514300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-05-01","Winnipeg","All","270900","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-05-01","Winnipeg","Apartment","200400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-05-01","Winnipeg","House","279200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-05-01","Winnipeg","Town House","245400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-06-01","Calgary","All","427600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-06-01","Calgary","Apartment","252900","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-06-01","Calgary","House","479000","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-06-01","Calgary","Town House","324600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2017-06-01","Edmonton","All","354700","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-06-01","Edmonton","Apartment","207600","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-06-01","Edmonton","House","398900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-06-01","Edmonton","Town House","242500","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2017-06-01","Ottawa","All","363800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-06-01","Ottawa","Apartment","280800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-06-01","Ottawa","House","384500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-06-01","Ottawa","Town House","228300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2017-06-01","Toronto","All","813500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-06-01","Toronto","Apartment","455800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-06-01","Toronto","House","978200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-06-01","Toronto","Town House","551400","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2017-06-01","Vancouver","All","1045200","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-06-01","Vancouver","Apartment","590300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-06-01","Vancouver","House","1726300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-06-01","Vancouver","Town House","760900","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2017-06-01","Victoria","All","608500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-06-01","Victoria","Apartment","369600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-06-01","Victoria","House","768100","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-06-01","Victoria","Town House","516200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2017-06-01","Winnipeg","All","270600","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-06-01","Winnipeg","Apartment","200100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2017-06-01","Winnipeg","House","278900","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
