"date","city","metric","value","source","created_at"
"2019-09-01","Canada","overnight_rate","1.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2019-09-01","Canada","unemployment_rate","5.6","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2019-10-01","Canada","mortgage_rate","5.19","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2019-10-01","Canada","overnight_rate","1.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2019-10-01","Canada","unemployment_rate","5.6","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2019-11-01","Canada","mortgage_rate","5.19","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2019-11-01","Canada","overnight_rate","1.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2019-11-01","Canada","unemployment_rate","5.9","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2019-12-01","Canada","mortgage_rate","5.19","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2019-12-01","Canada","overnight_rate","1.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2019-12-01","Canada","unemployment_rate","5.6","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2020-01-01","Canada","mortgage_rate","5.19","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2020-01-01","Canada","overnight_rate","1.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2020-01-01","Canada","unemployment_rate","5.5","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2020-02-01","Canada","mortgage_rate","5.19","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2020-02-01","Canada","overnight_rate","1.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2020-02-01","Canada","unemployment_rate","5.8","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2020-03-01","Canada","mortgage_rate","5.04","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2020-03-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2020-03-01","Canada","unemployment_rate","8.5","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2020-04-01","Canada","mortgage_rate","5.04","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2020-04-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2020-04-01","Canada","unemployment_rate","13.7","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2020-05-01","Canada","mortgage_rate","5.04","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2020-05-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2020-05-01","Canada","unemployment_rate","14.2","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2020-06-01","Canada","mortgage_rate","4.94","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2020-06-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2020-06-01","Canada","unemployment_rate","12.6","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2020-07-01","Canada","mortgage_rate","4.94","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2020-07-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2020-07-01","Canada","unemployment_rate","10.9","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2020-08-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2020-08-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2020-08-01","Canada","unemployment_rate","10.1","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2020-09-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2020-09-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2020-09-01","Canada","unemployment_rate","9.1","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2020-10-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2020-10-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2020-10-01","Canada","unemployment_rate","9.0","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2020-11-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2020-11-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2020-11-01","Canada","unemployment_rate","8.6","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2020-12-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2020-12-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2020-12-01","Canada","unemployment_rate","8.9","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2021-01-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2021-01-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2021-01-01","Canada","unemployment_rate","9.2","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2021-02-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2021-02-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2021-02-01","Canada","unemployment_rate","8.5","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2021-03-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2021-03-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2021-03-01","Canada","unemployment_rate","7.7","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2021-04-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2021-04-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2021-04-01","Canada","unemployment_rate","8.2","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2021-05-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2021-05-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2021-05-01","Canada","unemployment_rate","8.3","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2021-06-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2021-06-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2021-06-01","Canada","unemployment_rate","7.9","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2021-07-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2021-07-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2021-07-01","Canada","unemployment_rate","7.4","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2021-08-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2021-08-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2021-08-01","Canada","unemployment_rate","7.1","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2021-09-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2021-09-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2021-09-01","Canada","unemployment_rate","7.0","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2021-10-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2021-10-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2021-10-01","Canada","unemployment_rate","6.5","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2021-11-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2021-11-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2021-11-01","Canada","unemployment_rate","6.1","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2021-12-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2021-12-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2021-12-01","Canada","unemployment_rate","5.9","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2022-01-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2022-01-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2022-01-01","Canada","unemployment_rate","6.4","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2022-02-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2022-02-01","Canada","overnight_rate","1.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2022-02-01","Canada","unemployment_rate","5.5","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2022-03-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2022-03-01","Canada","overnight_rate","0.5","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2022-03-01","Canada","unemployment_rate","5.4","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2022-04-01","Canada","mortgage_rate","4.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2022-04-01","Canada","overnight_rate","1.0","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2022-04-01","Canada","unemployment_rate","5.4","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2022-05-01","Canada","mortgage_rate","4.99","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2022-05-01","Canada","overnight_rate","1.0","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2022-05-01","Canada","unemployment_rate","5.2","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2022-06-01","Canada","mortgage_rate","5.64","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2022-06-01","Canada","overnight_rate","1.5","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2022-06-01","Canada","unemployment_rate","4.9","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2022-07-01","Canada","mortgage_rate","6.04","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2022-07-01","Canada","overnight_rate","2.5","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2022-07-01","Canada","unemployment_rate","4.8","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2022-08-01","Canada","mortgage_rate","6.14","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2022-08-01","Canada","overnight_rate","2.5","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2022-08-01","Canada","unemployment_rate","5.2","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2022-09-01","Canada","mortgage_rate","6.14","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2022-09-01","Canada","overnight_rate","3.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2022-09-01","Canada","unemployment_rate","5.1","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2022-10-01","Canada","mortgage_rate","6.14","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2022-10-01","Canada","overnight_rate","3.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2022-10-01","Canada","unemployment_rate","5.1","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2022-11-01","Canada","mortgage_rate","6.49","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2022-11-01","Canada","overnight_rate","3.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2022-11-01","Canada","unemployment_rate","5.0","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2022-12-01","Canada","mortgage_rate","6.49","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2022-12-01","Canada","overnight_rate","4.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2022-12-01","Canada","unemployment_rate","5.0","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2023-01-01","Canada","mortgage_rate","6.49","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2023-01-01","Canada","overnight_rate","4.5","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2023-01-01","Canada","unemployment_rate","5.1","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2023-02-01","Canada","mortgage_rate","6.49","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2023-02-01","Canada","overnight_rate","4.5","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2023-02-01","Canada","unemployment_rate","5.1","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2023-03-01","Canada","mortgage_rate","6.49","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2023-03-01","Canada","overnight_rate","4.5","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2023-03-01","Canada","unemployment_rate","5.0","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2023-04-01","Canada","mortgage_rate","6.49","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2023-04-01","Canada","overnight_rate","4.5","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2023-04-01","Canada","unemployment_rate","5.1","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2023-05-01","Canada","mortgage_rate","6.49","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2023-05-01","Canada","overnight_rate","4.5","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2023-05-01","Canada","unemployment_rate","5.2","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2023-06-01","Canada","mortgage_rate","6.49","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2023-06-01","Canada","overnight_rate","4.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2023-06-01","Canada","unemployment_rate","5.4","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2023-07-01","Canada","mortgage_rate","6.49","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2023-07-01","Canada","overnight_rate","5.0","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2023-07-01","Canada","unemployment_rate","5.5","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2023-08-01","Canada","mortgage_rate","6.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2023-08-01","Canada","overnight_rate","5.0","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2023-08-01","Canada","unemployment_rate","5.5","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2023-09-01","Canada","mortgage_rate","6.84","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2023-09-01","Canada","overnight_rate","5.0","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2023-09-01","Canada","unemployment_rate","5.5","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2023-10-01","Canada","mortgage_rate","7.04","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2023-10-01","Canada","overnight_rate","5.0","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2023-10-01","Canada","unemployment_rate","5.7","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2023-11-01","Canada","mortgage_rate","7.04","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2023-11-01","Canada","overnight_rate","5.0","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2023-11-01","Canada","unemployment_rate","5.7","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2023-12-01","Canada","mortgage_rate","7.04","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2023-12-01","Canada","overnight_rate","5.0","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2023-12-01","Canada","unemployment_rate","5.8","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2024-01-01","Canada","mortgage_rate","7.04","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2024-01-01","Canada","overnight_rate","5.0","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2024-01-01","Canada","unemployment_rate","5.7","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2024-02-01","Canada","mortgage_rate","6.84","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2024-02-01","Canada","overnight_rate","5.0","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2024-02-01","Canada","unemployment_rate","5.9","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2024-03-01","Canada","mortgage_rate","6.84","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2024-03-01","Canada","overnight_rate","5.0","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2024-03-01","Canada","unemployment_rate","6.1","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2024-04-01","Canada","mortgage_rate","6.84","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2024-04-01","Canada","overnight_rate","5.0","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2024-04-01","Canada","unemployment_rate","6.2","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2024-05-01","Canada","mortgage_rate","6.84","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2024-05-01","Canada","overnight_rate","5.0","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2024-05-01","Canada","unemployment_rate","6.3","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2024-06-01","Canada","mortgage_rate","6.84","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2024-06-01","Canada","overnight_rate","4.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2024-06-01","Canada","unemployment_rate","6.4","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2024-07-01","Canada","mortgage_rate","6.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2024-07-01","Canada","overnight_rate","4.5","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2024-07-01","Canada","unemployment_rate","6.4","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2024-08-01","Canada","mortgage_rate","6.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2024-08-01","Canada","overnight_rate","4.5","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2024-08-01","Canada","unemployment_rate","6.7","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2024-09-01","Canada","mortgage_rate","6.79","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2024-09-01","Canada","overnight_rate","4.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2024-09-01","Canada","unemployment_rate","6.6","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2024-10-01","Canada","mortgage_rate","6.49","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2024-10-01","Canada","overnight_rate","3.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2024-10-01","Canada","unemployment_rate","6.6","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2024-11-01","Canada","mortgage_rate","6.49","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2024-11-01","Canada","overnight_rate","3.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2024-11-01","Canada","unemployment_rate","6.9","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2024-12-01","Canada","mortgage_rate","6.49","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2024-12-01","Canada","overnight_rate","3.25","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2024-12-01","Canada","unemployment_rate","6.7","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2025-01-01","Canada","mortgage_rate","6.49","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2025-01-01","Canada","overnight_rate","3.0","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2025-01-01","Canada","unemployment_rate","6.6","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2025-02-01","Canada","mortgage_rate","6.49","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2025-02-01","Canada","overnight_rate","3.0","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2025-02-01","Canada","unemployment_rate","6.6","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2025-03-01","Canada","mortgage_rate","6.49","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2025-03-01","Canada","overnight_rate","2.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2025-03-01","Canada","unemployment_rate","6.7","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2025-04-01","Canada","mortgage_rate","6.49","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2025-04-01","Canada","overnight_rate","2.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2025-04-01","Canada","unemployment_rate","6.9","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2025-05-01","Canada","mortgage_rate","6.09","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2025-05-01","Canada","overnight_rate","2.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2025-05-01","Canada","unemployment_rate","7.0","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2025-06-01","Canada","mortgage_rate","6.09","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2025-06-01","Canada","overnight_rate","2.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2025-06-01","Canada","unemployment_rate","6.9","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2025-07-01","Canada","mortgage_rate","6.09","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2025-07-01","Canada","overnight_rate","2.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2025-07-01","Canada","unemployment_rate","6.9","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2025-08-01","Canada","mortgage_rate","6.09","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2025-08-01","Canada","overnight_rate","2.75","BoC_V39079","2025-10-23 07:55:58.452358+00"
"2025-08-01","Canada","unemployment_rate","7.1","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2025-09-01","Canada","mortgage_rate","6.09","BoC_V80691335","2025-10-23 07:55:58.452358+00"
"2025-09-01","Canada","unemployment_rate","7.1","StatsCan_14-10-0287","2025-10-23 07:55:58.452358+00"
"2025-10-01","Canada","mortgage_rate","6.09","BoC_V80691335","2025-10-23 07:55:58.452358+00"
